Dispositivo,N° Registro,Nombre,Fecha,Hora
OF1IZQ,180715,szapata,2017-01-17,19:41:19
OF1IZQ,180716,dantezana,2017-01-17,19:42:10
OF1IZQ,180717,pzenteno,2017-01-17,19:43:03
OF1IZQ,180718,ainch,2017-01-17,19:45:18
OF1IZQ,180719,ainch,2017-01-17,19:45:20
OF1IZQ,180720,rcoarite,2017-01-17,19:54:16
OF1IZQ,180721,rcoarite,2017-01-17,19:54:20
OF1IZQ,180722,rmendoza,2017-01-17,19:54:26
OF1IZQ,180723,mlaura,2017-01-17,19:56:19
OF1IZQ,180724,mottich,2017-01-17,19:56:24
OF1IZQ,180725,mavendano,2017-01-17,19:57:13
OF1IZQ,180726,jpoma,2017-01-17,19:57:16
OF1IZQ,180727,rescobar,2017-01-17,19:57:20
OF1IZQ,180728,covale,2017-01-17,19:59:47
OF1IZQ,180729,mpadilla,2017-01-17,20:00:44
OF1IZQ,180730,rmartinez,2017-01-17,20:02:18
OF1IZQ,180731,jloza,2017-01-17,20:02:44
OF1IZQ,180732,jcondori,2017-01-17,20:08:29
OF1IZQ,180733,emendoza,2017-01-17,20:08:35
OF1IZQ,180734,ogutierrez,2017-01-17,20:08:41
OF1IZQ,180735,jarteaga,2017-01-17,20:11:57
OF1IZQ,180736,jloza,2017-01-17,20:12:18
OF1IZQ,180737,mlizarazu,2017-01-17,20:14:49
OF1IZQ,180738,csegurondo,2017-01-17,20:18:49
OF1IZQ,180739,gvargas,2017-01-17,20:20:50
OF1IZQ,180740,scriales,2017-01-17,20:21:45
OF1IZQ,180741,gpinto,2017-01-17,20:24:00
OF1IZQ,180742,frojas,2017-01-17,20:32:08
OF1IZQ,180743,eonis,2017-01-17,20:32:49
OF1IZQ,180744,hlopez,2017-01-17,21:05:40
OF1IZQ,180745,avillarreal,2017-01-17,21:05:56
OF1IZQ,180746,mmeruvia,2017-01-17,21:11:46
OF1IZQ,180747,equiroz,2017-01-17,21:38:57
OF1IZQ,180748,equiroz,2017-01-18,08:09:48
OF1IZQ,180749,jarteaga,2017-01-18,08:09:56
OF1IZQ,180750,rguevara,2017-01-18,08:10:54
OF1IZQ,180751,gpinto,2017-01-18,08:14:07
OF1IZQ,180752,jarteaga,2017-01-18,08:15:11
OF1IZQ,180753,almamani,2017-01-18,08:20:32
OF1IZQ,180754,scriales,2017-01-18,08:21:43
OF1IZQ,180755,dparraga,2017-01-18,08:22:32
OF1IZQ,180756,pzenteno,2017-01-18,08:25:57
OF1IZQ,180757,pzenteno,2017-01-18,08:26:00
OF1IZQ,180758,vdonaire,2017-01-18,08:30:31
OF1IZQ,180759,aalvarado,2017-01-18,08:30:38
OF1IZQ,180760,cmorales,2017-01-18,08:30:42
OF1IZQ,180761,imaldonado,2017-01-18,08:31:18
OF1IZQ,180762,avillarreal,2017-01-18,08:33:47
OF1IZQ,180763,dantezana,2017-01-18,08:34:39
OF1IZQ,180764,ainch,2017-01-18,08:35:51
OF1IZQ,180765,imamani,2017-01-18,08:35:59
OF1IZQ,180766,agruich,2017-01-18,08:38:08
OF1IZQ,180767,agruich,2017-01-18,08:38:11
OF1IZQ,180768,csegurondo,2017-01-18,08:38:31
OF1IZQ,180769,frojas,2017-01-18,08:38:58
OF1IZQ,180770,eonis,2017-01-18,08:40:24
OF1IZQ,180771,gvargas,2017-01-18,08:40:28
OF1IZQ,180772,emendoza,2017-01-18,08:40:32
OF1IZQ,180773,rquispe,2017-01-18,08:41:37
OF1IZQ,180774,ssaavedra,2017-01-18,08:45:08
OF1IZQ,180775,calvarado,2017-01-18,08:46:04
OF1IZQ,180776,mpadilla,2017-01-18,08:46:15
OF1IZQ,180777,mpadilla,2017-01-18,08:46:20
OF1IZQ,180778,hlopez,2017-01-18,08:48:15
OF1IZQ,180779,ncolomo,2017-01-18,10:52:06
OF1IZQ,180780,cmorales,2017-01-18,11:20:32
OF1IZQ,180781,nantezana,2017-01-18,11:28:27
OF1IZQ,180782,ssaavedra,2017-01-18,12:02:46
OF1IZQ,180783,hlopez,2017-01-18,12:02:52
OF1IZQ,180784,imamani,2017-01-18,12:03:20
OF1IZQ,180785,pzenteno,2017-01-18,12:03:48
OF1IZQ,180786,pzenteno,2017-01-18,12:03:57
OF1IZQ,180787,covale,2017-01-18,12:04:45
OF1IZQ,180788,aalvarado,2017-01-18,12:04:53
OF1IZQ,180789,scriales,2017-01-18,12:04:56
OF1IZQ,180790,rquispe,2017-01-18,12:05:11
OF1IZQ,180791,dantezana,2017-01-18,12:05:46
OF1IZQ,180792,dyugar,2017-01-18,12:05:59
OF1IZQ,180793,dpenaranda,2017-01-18,12:06:26
OF1IZQ,180794,lpillco,2017-01-18,12:06:31
OF1IZQ,180795,calvarado,2017-01-18,12:06:40
OF1IZQ,180796,nhuasebe,2017-01-18,12:07:31
OF1IZQ,180797,ncolomo,2017-01-18,12:08:42
OF1IZQ,180798,gvargas,2017-01-18,12:09:07
OF1IZQ,180799,vdonaire,2017-01-18,12:09:38
OF1IZQ,180800,rguevara,2017-01-18,12:10:08
OF1IZQ,180801,rguevara,2017-01-18,12:10:11
OF1IZQ,180802,irioja,2017-01-18,12:13:17
OF1IZQ,180803,jcondori,2017-01-18,12:13:34
OF1IZQ,180804,emendoza,2017-01-18,12:13:39
OF1IZQ,180805,ogutierrez,2017-01-18,12:14:26
OF1IZQ,180806,ecanqui,2017-01-18,12:15:40
OF1IZQ,180807,jloza,2017-01-18,12:15:44
OF1IZQ,180808,almamani,2017-01-18,12:15:48
OF1IZQ,180809,almamani,2017-01-18,12:15:50
OF1IZQ,180810,nantezana,2017-01-18,12:20:58
OF1IZQ,180811,frojas,2017-01-18,12:31:33
OF1IZQ,180812,gpinto,2017-01-18,12:33:07
OF1IZQ,180813,rmartinez,2017-01-18,12:35:50
OF1IZQ,180814,rescobar,2017-01-18,12:35:58
OF1IZQ,180815,mavendano,2017-01-18,12:36:03
OF1IZQ,180816,eonis,2017-01-18,12:43:28
OF1IZQ,180817,mottich,2017-01-18,12:50:49
OF1IZQ,180818,avillarreal,2017-01-18,13:33:43
OF1IZQ,180819,eonis,2017-01-18,13:33:49
OF1IZQ,180820,jarteaga,2017-01-18,13:35:38
OF1IZQ,180821,jloza,2017-01-18,13:39:02
OF1IZQ,180822,rguevara,2017-01-18,13:45:28
OF1IZQ,180823,emendoza,2017-01-18,13:45:32
OF1IZQ,180824,jcondori,2017-01-18,13:45:38
OF1IZQ,180825,almamani,2017-01-18,13:45:47
OF1IZQ,180826,irioja,2017-01-18,14:01:21
OF1IZQ,180827,gpinto,2017-01-18,14:03:20
OF1IZQ,180828,elima,2017-01-18,14:05:23
OF1IZQ,180829,jsanjinez,2017-01-18,14:05:45
OF1IZQ,180830,rescobar,2017-01-18,14:05:52
OF1IZQ,180831,mavendano,2017-01-18,14:07:29
OF1IZQ,180832,rmartinez,2017-01-18,14:07:44
OF1IZQ,180833,aalvarado,2017-01-18,14:09:12
OF1IZQ,180834,scriales,2017-01-18,14:09:17
OF1IZQ,180835,jarteaga,2017-01-18,14:09:31
OF1IZQ,180836,frojas,2017-01-18,14:11:31
OF1IZQ,180837,vmendez,2017-01-18,14:17:14
OF1IZQ,180838,vdonaire,2017-01-18,14:18:37
OF1IZQ,180839,dparraga,2017-01-18,14:21:39
OF1IZQ,180840,cmorales,2017-01-18,14:22:50
OF1IZQ,180841,dpenaranda,2017-01-18,14:22:55
OF1IZQ,180842,rquispe,2017-01-18,14:23:34
OF1IZQ,180843,ssaavedra,2017-01-18,14:26:30
OF1IZQ,180844,imamani,2017-01-18,14:26:37
OF1IZQ,180845,imaldonado,2017-01-18,14:27:58
OF1IZQ,180846,lvelasco,2017-01-18,14:30:12
OF1IZQ,180847,csegurondo,2017-01-18,14:33:29
OF1IZQ,180848,gvargas,2017-01-18,14:35:54
OF1IZQ,180849,mottich,2017-01-18,14:37:33
OF1IZQ,180850,dantezana,2017-01-18,14:38:12
OF1IZQ,180851,pzenteno,2017-01-18,14:38:54
OF1IZQ,180852,pzenteno,2017-01-18,14:38:57
OF1IZQ,180853,lpillco,2017-01-18,14:46:06
OF1IZQ,180854,vpacoricona,2017-01-18,14:46:49
OF1IZQ,180855,nantezana,2017-01-18,15:37:17
OF1IZQ,180856,szapata,2017-01-18,15:37:25
OF1IZQ,180857,hlopez,2017-01-18,16:28:32
OF1IZQ,180858,equiroz,2017-01-18,16:51:43
OF1IZQ,180859,rmartinez,2017-01-18,17:02:25
OF1IZQ,180860,kmuruchi,2017-01-18,17:58:52
OF1IZQ,180861,jtorrez,2017-01-18,17:58:58
OF1IZQ,180862,equiroz,2017-01-18,18:40:40
OF1IZQ,180863,jtorrez,2017-01-18,19:08:35
OF1IZQ,180864,irioja,2017-01-18,19:10:41
OF1IZQ,180865,aalvarado,2017-01-18,19:15:13
OF1IZQ,180866,calvarado,2017-01-18,19:19:39
OF1IZQ,180867,imamani,2017-01-18,19:19:52
OF1IZQ,180868,ssaavedra,2017-01-18,19:23:58
OF1IZQ,180869,mavendano,2017-01-18,19:24:48
OF1IZQ,180870,covale,2017-01-18,19:27:07
OF1IZQ,180871,pzenteno,2017-01-18,19:27:33
OF1IZQ,180872,vdonaire,2017-01-18,19:28:24
OF1IZQ,180873,mlaura,2017-01-18,19:32:55
OF1IZQ,180874,mottich,2017-01-18,19:37:02
OF1IZQ,180875,ncolomo,2017-01-18,19:39:10
OF1IZQ,180876,rescobar,2017-01-18,19:42:18
OF1IZQ,180877,vmendez,2017-01-18,19:42:25
OF1IZQ,180878,jsanjinez,2017-01-18,19:42:32
OF1IZQ,180879,scriales,2017-01-18,19:43:56
OF1IZQ,180880,jloza,2017-01-18,19:44:09
OF1IZQ,180881,pzenteno,2017-01-18,19:51:09
OF1IZQ,180882,gvargas,2017-01-18,19:54:35
OF1IZQ,180883,imaldonado,2017-01-18,20:01:55
OF1IZQ,180884,frojas,2017-01-18,20:05:10
OF1IZQ,180885,emendoza,2017-01-18,20:05:38
OF1IZQ,180886,jcondori,2017-01-18,20:05:52
OF1IZQ,180887,dpenaranda,2017-01-18,20:09:50
OF1IZQ,180888,lpillco,2017-01-18,20:09:55
OF1IZQ,180889,nhuasebe,2017-01-18,20:12:41
OF1IZQ,180890,nhuasebe,2017-01-18,20:12:47
OF1IZQ,180891,gpinto,2017-01-18,20:13:19
OF1IZQ,180892,almamani,2017-01-18,20:13:24
OF1IZQ,180893,dyugar,2017-01-18,20:14:35
OF1IZQ,180894,rquispe,2017-01-18,20:14:39
OF1IZQ,180895,jarteaga,2017-01-18,20:15:57
OF1IZQ,180896,cmorales,2017-01-18,20:19:27
OF1IZQ,180897,kmuruchi,2017-01-18,20:21:30
OF1IZQ,180898,szapata,2017-01-18,20:25:22
OF1IZQ,180899,rvallejos,2017-01-18,20:30:42
OF1IZQ,180900,ecanqui,2017-01-18,20:30:49
OF1IZQ,180901,mmamani,2017-01-18,20:34:32
OF1IZQ,180902,vpacoricona,2017-01-18,20:34:41
OF1IZQ,180903,eonis,2017-01-18,20:37:04
OF1IZQ,180904,elima,2017-01-18,21:04:39
OF1IZQ,180905,hlopez,2017-01-18,21:11:05
OF1IZQ,180906,jtorrez,2017-01-19,08:28:54
OF1IZQ,180907,dparraga,2017-01-19,08:28:58
OF1IZQ,180908,dantezana,2017-01-19,08:31:29
OF1IZQ,180909,szapata,2017-01-19,08:31:35
OF1IZQ,180910,csegurondo,2017-01-19,08:35:00
OF1IZQ,180911,agruich,2017-01-19,08:36:21
OF1IZQ,180912,ahernandez,2017-01-19,08:36:28
OF1IZQ,180913,pzenteno,2017-01-19,08:38:42
OF1IZQ,180914,irioja,2017-01-19,08:38:48
OF1IZQ,180915,pzenteno,2017-01-19,08:38:56
OF1IZQ,180916,calvarado,2017-01-19,08:39:51
OF1IZQ,180917,frojas,2017-01-19,08:39:56
OF1IZQ,180918,jarteaga,2017-01-19,08:40:00
OF1IZQ,180919,ncolomo,2017-01-19,08:40:47
OF1IZQ,180920,vzalles,2017-01-19,08:41:26
OF1IZQ,180921,ainch,2017-01-19,08:41:32
OF1IZQ,180922,ainch,2017-01-19,08:41:38
OF1IZQ,180923,lvelasco,2017-01-19,08:42:05
OF1IZQ,180924,mlizarazu,2017-01-19,08:46:38
OF1IZQ,180925,rcoarite,2017-01-19,08:47:19
OF1IZQ,180926,jcondori,2017-01-19,08:47:26
OF1IZQ,180927,emendoza,2017-01-19,08:47:34
OF1IZQ,180928,lpillco,2017-01-19,08:49:31
OF1IZQ,180929,hlopez,2017-01-19,08:49:36
OF1IZQ,180930,equiroz,2017-01-19,09:22:18
OF1IZQ,180931,equiroz,2017-01-19,10:15:14
OF1IZQ,180932,cmorales,2017-01-19,10:24:59
OF1IZQ,180933,dparraga,2017-01-19,12:00:11
OF1IZQ,180934,dpenaranda,2017-01-19,12:07:35
OF1IZQ,180935,lpillco,2017-01-19,12:07:39
OF1IZQ,180936,scriales,2017-01-19,12:08:43
OF1IZQ,180937,aalvarado,2017-01-19,12:08:54
OF1IZQ,180938,rquispe,2017-01-19,12:09:26
OF1IZQ,180939,vdonaire,2017-01-19,12:10:12
OF1IZQ,180940,calvarado,2017-01-19,12:10:57
OF1IZQ,180941,mlizarazu,2017-01-19,12:11:42
OF1IZQ,180942,frojas,2017-01-19,12:11:57
OF1IZQ,180943,frojas,2017-01-19,12:11:59
OF1IZQ,180944,agruich,2017-01-19,12:12:12
OF1IZQ,180945,agruich,2017-01-19,12:12:16
OF1IZQ,180946,dantezana,2017-01-19,12:12:26
OF1IZQ,180947,imaldonado,2017-01-19,12:12:30
OF1IZQ,180948,pzenteno,2017-01-19,12:12:38
OF1IZQ,180949,pzenteno,2017-01-19,12:12:49
OF1IZQ,180950,ssaavedra,2017-01-19,12:14:07
OF1IZQ,180951,hlopez,2017-01-19,12:14:52
OF1IZQ,180952,gvargas,2017-01-19,12:15:10
OF1IZQ,180953,jloza,2017-01-19,12:17:04
OF1IZQ,180954,nhuasebe,2017-01-19,12:18:26
OF1IZQ,180955,ainch,2017-01-19,12:18:48
OF1IZQ,180956,ainch,2017-01-19,12:18:52
OF1IZQ,180957,cmorales,2017-01-19,12:21:17
OF1IZQ,180958,rguevara,2017-01-19,12:21:28
OF1IZQ,180959,jcondori,2017-01-19,12:21:36
OF1IZQ,180960,emendoza,2017-01-19,12:21:42
OF1IZQ,180961,rescobar,2017-01-19,12:21:48
OF1IZQ,180962,mavendano,2017-01-19,12:21:54
OF1IZQ,180963,ogutierrez,2017-01-19,12:24:09
OF1IZQ,180964,jarteaga,2017-01-19,12:24:18
OF1IZQ,180965,jtorrez,2017-01-19,12:25:18
OF1IZQ,180966,kmuruchi,2017-01-19,12:27:11
OF1IZQ,180967,mlaura,2017-01-19,12:28:54
OF1IZQ,180968,avillarreal,2017-01-19,12:42:54
OF1IZQ,180969,eonis,2017-01-19,12:52:34
OF1IZQ,180970,mavendano,2017-01-19,13:14:32
OF1IZQ,180971,rescobar,2017-01-19,13:14:37
OF1IZQ,180972,elima,2017-01-19,13:27:35
OF1IZQ,180973,gpinto,2017-01-19,13:41:37
OF1IZQ,180974,mavendano,2017-01-19,13:45:43
OF1IZQ,180975,rescobar,2017-01-19,13:45:48
OF1IZQ,180976,rmartinez,2017-01-19,13:51:48
OF1IZQ,180977,jcondori,2017-01-19,13:52:39
OF1IZQ,180978,jarteaga,2017-01-19,13:53:39
OF1IZQ,180979,emendoza,2017-01-19,13:54:00
OF1IZQ,180980,nantezana,2017-01-19,13:55:16
OF1IZQ,180981,agruich,2017-01-19,13:56:43
OF1IZQ,180982,agruich,2017-01-19,13:56:48
OF1IZQ,180983,agruich,2017-01-19,13:56:56
OF1IZQ,180984,vdonaire,2017-01-19,14:04:16
OF1IZQ,180985,emendoza,2017-01-19,14:05:31
OF1IZQ,180986,eonis,2017-01-19,14:14:18
OF1IZQ,180987,avillarreal,2017-01-19,14:14:22
OF1IZQ,180988,lpillco,2017-01-19,14:18:38
OF1IZQ,180989,dpenaranda,2017-01-19,14:20:11
OF1IZQ,180990,jloza,2017-01-19,14:20:17
OF1IZQ,180991,almamani,2017-01-19,14:20:24
OF1IZQ,180992,frojas,2017-01-19,14:22:48
OF1IZQ,180993,dparraga,2017-01-19,14:22:52
OF1IZQ,180994,calvarado,2017-01-19,14:23:32
OF1IZQ,180995,imamani,2017-01-19,14:23:37
OF1IZQ,180996,elima,2017-01-19,14:23:42
OF1IZQ,180997,aalvarado,2017-01-19,14:25:54
OF1IZQ,180998,scriales,2017-01-19,14:25:59
OF1IZQ,180999,nhuasebe,2017-01-19,14:28:00
OF1IZQ,181000,rmolina,2017-01-19,14:28:08
OF1IZQ,181001,rmolina,2017-01-19,14:28:14
OF1IZQ,181002,nhuasebe,2017-01-19,14:28:18
OF1IZQ,181003,equiroz,2017-01-19,14:31:51
OF1IZQ,181004,epoppe,2017-01-19,14:34:11
OF1IZQ,181005,lvelasco,2017-01-19,14:35:12
OF1IZQ,181006,nantezana,2017-01-19,14:37:09
OF1IZQ,181007,dantezana,2017-01-19,14:38:15
OF1IZQ,181008,hlopez,2017-01-19,14:39:28
OF1IZQ,181009,gvargas,2017-01-19,14:39:32
OF1IZQ,181010,irioja,2017-01-19,14:39:37
OF1IZQ,181011,ncolomo,2017-01-19,14:40:01
OF1IZQ,181012,pzenteno,2017-01-19,14:52:29
OF1IZQ,181013,jloza,2017-01-19,16:27:06
OF1IZQ,181014,kmuruchi,2017-01-19,16:42:37
OF1IZQ,181015,jtorrez,2017-01-19,16:42:45
OF1IZQ,181016,elima,2017-01-19,19:00:38
OF1IZQ,181017,jcondori,2017-01-19,19:01:42
OF1IZQ,181018,jtorrez,2017-01-19,19:02:05
OF1IZQ,181019,imamani,2017-01-19,19:03:04
OF1IZQ,181020,dparraga,2017-01-19,19:03:12
OF1IZQ,181021,ssaavedra,2017-01-19,19:05:21
OF1IZQ,181022,imaldonado,2017-01-19,19:06:53
OF1IZQ,181023,pzenteno,2017-01-19,19:08:35
OF1IZQ,181024,calvarado,2017-01-19,19:13:01
OF1IZQ,181025,lvelasco,2017-01-19,19:14:29
OF1IZQ,181026,agruich,2017-01-19,19:14:50
OF1IZQ,181027,agruich,2017-01-19,19:14:53
OF1IZQ,181028,emendoza,2017-01-19,19:15:16
OF1IZQ,181029,aalvarado,2017-01-19,19:17:15
OF1IZQ,181030,vdonaire,2017-01-19,19:23:13
OF1IZQ,181031,vmendez,2017-01-19,19:23:26
OF1IZQ,181032,rescobar,2017-01-19,19:23:32
OF1IZQ,181033,jsanjinez,2017-01-19,19:30:42
OF1IZQ,181034,jsanjinez,2017-01-19,19:30:44
OF1IZQ,181035,almamani,2017-01-19,19:32:24
OF1IZQ,181036,gpinto,2017-01-19,19:32:28
OF1IZQ,181037,scriales,2017-01-19,19:37:32
OF1IZQ,181038,mavendano,2017-01-19,19:37:35
OF1IZQ,181039,equiroz,2017-01-19,19:42:50
OF1IZQ,181040,ncolomo,2017-01-19,19:44:48
OF1IZQ,181041,mmeruvia,2017-01-19,19:46:14
OF1IZQ,181042,dyugar,2017-01-19,19:48:08
OF1IZQ,181043,rquispe,2017-01-19,19:48:17
OF1IZQ,181044,mottich,2017-01-19,19:48:33
OF1IZQ,181045,jarteaga,2017-01-19,19:49:00
OF1IZQ,181046,mmamani,2017-01-19,19:50:02
OF1IZQ,181047,kmuruchi,2017-01-19,19:51:54
OF1IZQ,181048,cmorales,2017-01-19,19:52:49
OF1IZQ,181049,dantezana,2017-01-19,19:53:08
OF1IZQ,181050,rmartinez,2017-01-19,20:00:58
OF1IZQ,181051,irioja,2017-01-19,20:06:42
OF1IZQ,181052,dpenaranda,2017-01-19,20:13:30
OF1IZQ,181053,hlopez,2017-01-19,20:55:35
OF1IZQ,181054,frojas,2017-01-19,20:55:40
OF1IZQ,181055,gvargas,2017-01-19,20:56:37
OF1IZQ,181056,eonis,2017-01-19,22:36:54
OF1IZQ,181057,agruich,2017-01-20,07:50:59
OF1IZQ,181058,vzalles,2017-01-20,08:05:03
OF1IZQ,181059,gpinto,2017-01-20,08:13:12
OF1IZQ,181060,rmartinez,2017-01-20,08:15:01
OF1IZQ,181061,imamani,2017-01-20,08:24:55
OF1IZQ,181062,jarteaga,2017-01-20,08:25:40
OF1IZQ,181063,scriales,2017-01-20,08:25:44
OF1IZQ,181064,hlopez,2017-01-20,08:25:58
OF1IZQ,181065,dantezana,2017-01-20,08:29:22
OF1IZQ,181066,jloza,2017-01-20,08:29:30
OF1IZQ,181067,aalvarado,2017-01-20,08:29:59
OF1IZQ,181068,nhuasebe,2017-01-20,08:30:06
OF1IZQ,181069,kmuruchi,2017-01-20,08:31:39
OF1IZQ,181070,cmorales,2017-01-20,08:31:44
OF1IZQ,181071,vdonaire,2017-01-20,08:31:49
OF1IZQ,181072,avillarreal,2017-01-20,08:34:39
OF1IZQ,181073,vmendez,2017-01-20,08:36:04
OF1IZQ,181074,gvargas,2017-01-20,08:38:30
OF1IZQ,181075,rquispe,2017-01-20,08:38:35
OF1IZQ,181076,ainch,2017-01-20,08:38:40
OF1IZQ,181077,ainch,2017-01-20,08:38:47
OF1IZQ,181078,calvarado,2017-01-20,08:38:58
OF1IZQ,181079,lvelasco,2017-01-20,08:39:05
OF1IZQ,181080,jtorrez,2017-01-20,08:40:17
OF1IZQ,181081,pzenteno,2017-01-20,08:40:24
OF1IZQ,181082,pzenteno,2017-01-20,08:40:26
OF1IZQ,181083,irioja,2017-01-20,08:41:25
OF1IZQ,181084,lpillco,2017-01-20,08:41:46
OF1IZQ,181085,jcondori,2017-01-20,08:43:41
OF1IZQ,181086,frojas,2017-01-20,08:43:44
OF1IZQ,181087,emendoza,2017-01-20,08:44:44
OF1IZQ,181088,cmacuchapi,2017-01-20,08:47:04
OF1IZQ,181089,eonis,2017-01-20,08:47:53
OF1IZQ,181090,equiroz,2017-01-20,08:55:33
OF1IZQ,181091,ncolomo,2017-01-20,09:55:06
OF1IZQ,181092,ncolomo,2017-01-20,10:46:38
OF1IZQ,181093,mlaura,2017-01-20,10:48:12
OF1IZQ,181094,dparraga,2017-01-20,12:01:20
OF1IZQ,181095,imamani,2017-01-20,12:01:24
OF1IZQ,181096,calvarado,2017-01-20,12:02:56
OF1IZQ,181097,jtorrez,2017-01-20,12:03:33
OF1IZQ,181098,aalvarado,2017-01-20,12:03:39
OF1IZQ,181099,scriales,2017-01-20,12:04:10
OF1IZQ,181100,vzalles,2017-01-20,12:04:31
OF1IZQ,181101,imaldonado,2017-01-20,12:04:35
OF1IZQ,181102,ssaavedra,2017-01-20,12:04:48
OF1IZQ,181103,ssaavedra,2017-01-20,12:04:58
OF1IZQ,181104,rquispe,2017-01-20,12:05:03
OF1IZQ,181105,pzenteno,2017-01-20,12:05:10
OF1IZQ,181106,mlizarazu,2017-01-20,12:05:32
OF1IZQ,181107,almamani,2017-01-20,12:07:16
OF1IZQ,181108,almamani,2017-01-20,12:07:19
OF1IZQ,181109,gpinto,2017-01-20,12:07:25
OF1IZQ,181110,ecanqui,2017-01-20,12:07:33
OF1IZQ,181111,cmacuchapi,2017-01-20,12:07:37
OF1IZQ,181112,dpenaranda,2017-01-20,12:08:28
OF1IZQ,181113,lpillco,2017-01-20,12:08:33
OF1IZQ,181114,ogutierrez,2017-01-20,12:09:40
OF1IZQ,181115,jloza,2017-01-20,12:09:47
OF1IZQ,181116,hlopez,2017-01-20,12:10:20
OF1IZQ,181117,vmendez,2017-01-20,12:11:22
OF1IZQ,181118,vdonaire,2017-01-20,12:15:00
OF1IZQ,181119,agruich,2017-01-20,12:15:12
OF1IZQ,181120,agruich,2017-01-20,12:15:18
OF1IZQ,181121,gvargas,2017-01-20,12:15:22
OF1IZQ,181122,jarteaga,2017-01-20,12:15:40
OF1IZQ,181123,jcondori,2017-01-20,12:15:48
OF1IZQ,181124,emendoza,2017-01-20,12:17:06
OF1IZQ,181125,mrosales,2017-01-20,12:18:27
OF1IZQ,181126,irioja,2017-01-20,12:20:26
OF1IZQ,181127,rmolina,2017-01-20,12:21:22
OF1IZQ,181128,lvelasco,2017-01-20,12:21:49
OF1IZQ,181129,szapata,2017-01-20,12:22:29
OF1IZQ,181130,nantezana,2017-01-20,12:22:42
OF1IZQ,181131,equiroz,2017-01-20,12:23:33
OF1IZQ,181132,rmartinez,2017-01-20,12:24:30
OF1IZQ,181133,ainch,2017-01-20,12:27:26
OF1IZQ,181134,ainch,2017-01-20,12:27:34
OF1IZQ,181135,frojas,2017-01-20,12:27:54
OF1IZQ,181136,kmuruchi,2017-01-20,12:34:20
OF1IZQ,181137,cmorales,2017-01-20,12:34:25
OF1IZQ,181138,kmuruchi,2017-01-20,12:34:54
OF1IZQ,181139,eonis,2017-01-20,12:45:04
OF1IZQ,181140,avillarreal,2017-01-20,12:47:03
OF1IZQ,181141,dyugar,2017-01-20,13:15:14
OF1IZQ,181142,cmacuchapi,2017-01-20,13:31:21
OF1IZQ,181143,emendoza,2017-01-20,13:33:06
OF1IZQ,181144,cmorales,2017-01-20,13:36:28
OF1IZQ,181145,kmuruchi,2017-01-20,13:36:32
OF1IZQ,181146,jarteaga,2017-01-20,13:40:02
OF1IZQ,181147,gpinto,2017-01-20,13:40:15
OF1IZQ,181148,jcondori,2017-01-20,13:40:21
OF1IZQ,181149,elima,2017-01-20,13:58:18
OF1IZQ,181150,mavendano,2017-01-20,13:58:25
OF1IZQ,181151,almamani,2017-01-20,14:01:34
OF1IZQ,181152,agruich,2017-01-20,14:06:53
OF1IZQ,181153,agruich,2017-01-20,14:06:56
OF1IZQ,181154,equiroz,2017-01-20,14:11:28
OF1IZQ,181155,frojas,2017-01-20,14:14:39
OF1IZQ,181156,dparraga,2017-01-20,14:16:30
OF1IZQ,181157,eonis,2017-01-20,14:21:40
OF1IZQ,181158,calvarado,2017-01-20,14:22:25
OF1IZQ,181159,avillarreal,2017-01-20,14:23:08
OF1IZQ,181160,nhuasebe,2017-01-20,14:23:20
OF1IZQ,181161,nhuasebe,2017-01-20,14:23:25
OF1IZQ,181162,rquispe,2017-01-20,14:26:44
OF1IZQ,181163,lpillco,2017-01-20,14:28:22
OF1IZQ,181164,aalvarado,2017-01-20,14:28:27
OF1IZQ,181165,ainch,2017-01-20,14:31:02
OF1IZQ,181166,vdonaire,2017-01-20,14:31:07
OF1IZQ,181167,imamani,2017-01-20,14:31:35
OF1IZQ,181168,lvelasco,2017-01-20,14:32:10
OF1IZQ,181169,scriales,2017-01-20,14:35:02
OF1IZQ,181170,gvargas,2017-01-20,14:35:07
OF1IZQ,181171,irioja,2017-01-20,14:35:11
OF1IZQ,181172,hlopez,2017-01-20,14:36:12
OF1IZQ,181173,dantezana,2017-01-20,14:37:13
OF1IZQ,181174,jtorrez,2017-01-20,14:39:36
OF1IZQ,181175,pzenteno,2017-01-20,14:39:43
OF1IZQ,181176,pzenteno,2017-01-20,14:39:45
OF1IZQ,181177,vdonaire,2017-01-20,14:39:49
OF1IZQ,181178,vzalles,2017-01-20,14:40:16
OF1IZQ,181179,ssaavedra,2017-01-20,14:40:29
OF1IZQ,181180,jsanjinez,2017-01-20,14:41:22
OF1IZQ,181181,imaldonado,2017-01-20,14:44:30
OF1IZQ,181182,xrodas,2017-01-20,15:13:57
OF1IZQ,181183,xrodas,2017-01-20,15:14:00
OF1IZQ,181184,xrodas,2017-01-20,15:14:02
OF1IZQ,181185,xrodas,2017-01-20,15:14:04
OF1IZQ,181186,jtorrez,2017-01-20,19:02:09
OF1IZQ,181187,ssaavedra,2017-01-20,19:02:14
OF1IZQ,181188,agruich,2017-01-20,19:04:15
OF1IZQ,181189,agruich,2017-01-20,19:04:18
OF1IZQ,181190,calvarado,2017-01-20,19:05:25
OF1IZQ,181191,imamani,2017-01-20,19:05:58
OF1IZQ,181192,vzalles,2017-01-20,19:07:29
